Unnamed: 0,Review,place
1529.0,Popular Religious place with a wonderful view of the mountains and a nice bus ride up the hill.bad is that you need to cough up money if you want a quicker darshan of the God!!,Simhachalam Temple
1530.0,Great darshan,Simhachalam Temple
1531.0,Had excellent darshan and could go around deity inside the sanctum sanctorum. Divine experience. The temple and surroundings are well maintained and thankfully there wasn't much of a rush and so could enjoy peaceful darshan.,Simhachalam Temple
1532.0,Temple Visit at Vizag,Simhachalam Temple
1533.0,"We were lucky as it was drizzling & there were not many visitors

They have three routes for reaching GOD

One is free. For another you pay INR 20 & one more for TATKAL DARSHAN for which u have to fork out INR 100.

It is at top of a Hill with nice view.

Visit if you are religious minded",Simhachalam Temple
1534.0,Divine,Simhachalam Temple
1535.0,I don't know what it is about these places that connects you with the divinity but I felt so at peace at Simhachalam. I'll be sure to visit this place when I'm back next year.,Simhachalam Temple
1536.0,One of the oldest temple- must visit,Simhachalam Temple
1537.0,"This temple is located on top of Simhachalam hills.This temple is belongs to ""Sri Varaha Narasimha Swamy"" Northern andhra and orissa people's local god and powerful. This temple was completely built with solid rock with beautiful sculptures and architecture. This god is always covered with sandal paste(chandan) everyday. Once a year this sandal paste is removed from the god idol and that festival called ""Chandanotsav"" lacks of people will come around India to see the original idol of the god. darshal will take 12-18 hrs on that day. only one day we can see the original idol without chandan. next day onwards again covering the original idol with chandan till next year same day. Beautifuil scenec location with awesome ghat road experience.

Transportation is available in all possible ways with very reasonable cost.",Simhachalam Temple
1538.0,Devotional..,Simhachalam Temple
1539.0,The temple is located at the top of hill.. The real spiritual place.. You can cover bora caves along with your visit to the temple..,Simhachalam Temple
1540.0,old temple,Simhachalam Temple
1541.0,"pretty old temple, but a nice one and doesn't take much time to visit. has a great history but very few are aware of it",Simhachalam Temple
1542.0,a powerful spiritual location,Simhachalam Temple
1543.0,if u are a spiritual freak when you visit vizag u must visit simhachalam temple it is a place where everyday meals are supplied for free to all devotees by committee a temple of lord vishnu with all his blessings you come across cool breeze sunny weather spiritual experience hilly altitude dont wait just visit,Simhachalam Temple
1544.0,place of devotion,Simhachalam Temple
1545.0,an abode to lord narsimha.. a hill top view... curvy hill ride... and a lot more... love the prsadam there... always full of devotees from across various places...,Simhachalam Temple
1546.0,Spiritual,Simhachalam Temple
1547.0,the temple is on a hill top a few kms away from the city. This place can be covered along with araku valley and borra caves. Do visit early in the morning as you will feel fresh when you travel through the hilly road with the breeze on your face. The architecture of the temple is nice with some beautiful rock carvings.,Simhachalam Temple
1548.0,Jai Narayan Swamy,Simhachalam Temple
1549.0,Another attractive place to see surrounding of Visakhapatnam.Temple of Lord Vishnu in the top of the mountain.Conveyance are easily available by bus and train.,Simhachalam Temple
1550.0,a must for Religious people,Simhachalam Temple
1551.0,"Its the temple where the Lord NARSIMHA ( one of the forms of Lord Vishnu) abodes...
The entry is although quite tedious and serpentine....but will feel blessed after u enter the holy shrine.
You have to give money to the pandas for special poojas( if u want so)....
DONT FORGET TO EMBRACE THE HOLY PILLAR AND ASK FOR A WISH...The Lord fulfills it without fail.

May God Bless All.",Simhachalam Temple
1552.0,Simhadri Lord Narasimha,Simhachalam Temple
1553.0,"Simhachalam (‘Simha’ means lion ‘Chalam’ means hill), at about 800 feet about the sea level, is part of Visakhapatnam in Andhra Pradesh. On the hill top the temple of Lord Narasimha, the (man-lion) incarnation of Lord Vishnu, is situated. It is said to be the best sculptured shrine in Visakhapatnam. Because of the temple of Lord Narasimha the hill is named Simhachalam, Simhadri, and Narasimha and so on. At the foot of the hill for about ten miles of the road from Visakhapatnam, is a rose-garden said to have been planted by the well known legendary hero Sitarama Raju and now maintained by the authorities.

The path way up to the temple runs from near the rose garden, through terraced fields of pineapples, dotted with mango, jack and other trees.

While you journey through the stone steps which are more than thousand laid between the green trees on either side, I felt that I was walking under ‘sandi thadak’ in Mysore gardens. On reaching Hanuman gate I saw the waterway flowing down into two pools where pilgrims bathe before they continue the journey. After passing all the way there are several sculptures of the gods and then reach the temple. Whoever does this exercise to reach the abode of Lord Narasimha will be thrilled and curiosity multiplied to see the God as soon as possible for having taken so much of trouble and pain.

On entering the main temple I saw a pillar called Kappastambham (‘kappam’ means kanike or offering ‘sthambam’ is the pillar). At the foot of this pillar I saw an image of Lord Krishna called Santhana Gopala Swamy. It is popularly and firmly believed by the devotees that the childless couples were to embrace this pillar; they will be blessed with child soon. It is attributed that this pillar has immense powers of curing cattle-disease. It is also believe by hugging this pillar the devotee’s desires will be fulfilled by Lord. The temple is of more than thousand years.

The most peculiar feature of this temple is the main deity is kept covered with sandal paste. It is installed in the middle of the stone car with stone wheels and prancing stone horses. The image of the god seems to be small in size. The tradition is that once is a year, particularly in May on Chandanayatra festival the paste will be removed ceremoniously.

The Kalyanotsava of Lord with His consort goddess Laxmi will be celebrated on the beautifully decorated Natyamandapam on the north side of the temple. You can count 96 pillars of black stone, arranged in sixteen rows of six each, to support this Mandapam. The speciality of the carving on these pillars is that one is not similar to other. All are different in the details of their design. The lotus above these pillars is similarly in inverted shape. You must have sufficient time to enjoy these scenes in this temple. Don’t be in a hurry when you go there.

The important functions and festivals, as noted on the notice board, are Telugu New Year Ugadi, Car festival, annual Kalyanotsavam (Wedding of the Lord) and the most important is Nijaroopa darsanam of the idol of Lord Narasimha. This is during April/May depending upon Telugu panchangam. On this day the idol will be exposed in its true colour to the devotees, hence it is named as Nijaroopa darsanam. Lakhs of devotees gather here on that day to take the darshan of Lord Narasimha in His real features. There are other festivals throughout the year.
The Giri pradakshina is observed on Ashada poornima.

Temple is open from 7am to 4pm and again from 6pm to 9pm. There is a Free Dormitory facility for the pilgrims. There are several Guest Houses and cottages on Uphill. There are private and RTC bus facilities from Visakhapatnam to Simhachalam (20 km). Rail station is at Waltair Railway Station.",Simhachalam Temple
1554.0,Very powerfull temple,Simhachalam Temple
1555.0,Lord narashimha is believed to be very powerfull god. Here throughout the year the god is covered with sandal mask so that his anger will be minimized. Only during special pooja they will remove it. Very nice to see the temple and environment is also very pleasing.,Simhachalam Temple
