Review,Place
Great tourist place...Calm amidst nature,Padmapuram Gardens
"Entry ticket is Rs 40, nothing great.recommend go by toy train by paying Rs 20",Padmapuram Gardens
Super for couples only.. it's a private place for all lovers..,Padmapuram Gardens
"Various plants with n number of trees and full of greenery, it is having a long path for walk with nature and handful of greenery",Padmapuram Gardens
Awesome Garden with nice scenic locations. Must visit place in araku valley.,Padmapuram Gardens
Good place but charges are high,Padmapuram Gardens
Children play area is good and long place to walk and jog. Overall good place to spend time with family and kids.,Padmapuram Gardens
It's a botanical garden located in eastern ghats arakku.its spread over large area.we could not walk through out the garden.therfore we went around in toy train paying 20/-.It has many varieties of plants trees bushes flowers etc I found in …,Padmapuram Gardens
"This is a Botanical Garden. You should go to Padma Puram Gardens 🏡. It was a place to time pass 😄. There are also a Toytrain Facility, where it helps you to see the whole garden. That concept is very nice ❤. All over, this place is really awesome ❤❤ …",Padmapuram Gardens
Near to chocolate museum. It has variety of trees. It closes at 5:30 pm.,Padmapuram Gardens
"Very nice
Good place to see all the plants at one place
Very peaceful place
Enjoying a lot",Padmapuram Gardens
Good place so many flowers trees in their,Padmapuram Gardens
Average place to see and dont waste time for this and try to visit other places.,Padmapuram Gardens
Good nuture b garden,Padmapuram Gardens
Well maintained garden with lots of flower varieties....good for children and adults also,Padmapuram Gardens
"We are doing here claen India 🇮🇳 Program
This place is too good .
Good green and green area. Lots of flowers and trees here..
The outside of park good local kabab here also good taste …",Padmapuram Gardens
"A beautiful garden. though not yet ready, still a nice place. Toilet facility is veryyyy poor.",Padmapuram Gardens
"Nice park, very neatly maintained,  very big and colourful. There's a toy train which you can go around in.",Padmapuram Gardens
Well maintained garden. Kids may enjoy in this garden.,Padmapuram Gardens
"Not compulsory visiting place, it may good at winter season unless money waste.",Padmapuram Gardens
Lovely atmosphere garden. But i suggest you friends its very long and big garden so plz if you visit the garden by toytrain its better. Toy train ticket only 20 rs,Padmapuram Gardens
Excellent and shady garden with toy train,Padmapuram Gardens
"The garden is so natural , but lac of maintenance.",Padmapuram Gardens
Well maintained gardens children can enjoy lots,Padmapuram Gardens
GOOD place to enjoy the nature.enjoy the climate,Padmapuram Gardens
A good variety of flowers are available. Nice peaceful place,Padmapuram Gardens
"One of the best place in araku for couples, do go and enjoy the privacy in hill station",Padmapuram Gardens
Washrooms was not good in that place,Padmapuram Gardens
All types of trees are here. Very big trees. Especially those eucalyptus trees.,Padmapuram Gardens
Not that much of good place. Authority should mention name of all plants using boards otherwise how will people identify.,Padmapuram Gardens
Scenic place.......It would be nice to have a photographer with you,Padmapuram Gardens
Maintainane is too worst.  Their is No much trees showing names.  Time waste,Padmapuram Gardens
"We missed this place since visiting hours are closed by 5pm

Locals said it's under development only",Padmapuram Gardens
Excellent,Padmapuram Gardens
Very nice garden in Araku velly....,Padmapuram Gardens
Very nice. Place for nature lovers,Padmapuram Gardens
"Variety of roses , other un common flowers and different tree can be seen",Padmapuram Gardens
Very good and well maintained botanical park,Padmapuram Gardens
Good place. Visitors can watch good numbers of plant and trees over here.,Padmapuram Gardens
Great place on a hill station with variety of flora..Must visit place in araku,Padmapuram Gardens
"Nyc place,,, a soothing environment, a must visit if u hav visited araku",Padmapuram Gardens
The place you should must visit in araku,Padmapuram Gardens
Nice place..  Well maintained..  Should hv better toilets,Padmapuram Gardens
Variety trees and flower planted and well maintained,Padmapuram Gardens
"The garden is full of flowers but never cut a single flower the fine will be made if we cut a single flower🤣
And also peace ful for relaxation …",Padmapuram Gardens
"Entry fees RS 40/- for adults and RS 20/- for children are not worth enough the value for money. Not kept clean inside especially the pavements and walk-ways. Public Toilets built inside is not quite operational leading to untidiness, bad …",Padmapuram Gardens
Peaceful walk in Amazing araku valley. Garden is maintained quite well. One of the peaceful places in valley,Padmapuram Gardens
Its an amazing place where you can blend in to the nature..,Padmapuram Gardens
Very beautiful. Loved the complete experience.,Padmapuram Gardens
Good to see if you lover of rose flowers.,Padmapuram Gardens
"Maintained clean and wide range of flowers are available to see.
Good place to visit with the family.
Nice weather and climate.
One can enjoy well.",Padmapuram Gardens
"Padmapuram garden have variety of flowers, trees, it is really relaxing.. must visit place.",Padmapuram Gardens
A big garden with various kinds  of trees     for children it a great place to play,Padmapuram Gardens
Vast greenary and beautiful garden. Well organized. You can take food from outside and have a good time with family members.,Padmapuram Gardens
Beautiful place to visit with family and children,Padmapuram Gardens
"Warest place. Waste of money and time. Entry fee is Rs. 40/- per adult but, nothing inside. Don't go",Padmapuram Gardens
Good place to visit for nature lovers,Padmapuram Gardens
"I just loved the gardens & greenary there. Very well maintained. If we want to feel the beauty & calmness of nature we need to spend atleast half a day in this gardens. Bcoz of time constraint we have just gone in hurry. Though we visited very less time here, we felt soo good & enjoyed a lot",Padmapuram Gardens
Padmapura Garden is a botanical garden situated in Araku Valley.,Padmapuram Gardens
Full of greenery and nice place to take photos,Padmapuram Gardens
Beautiful gardens. Well maintained. Spotted biggest spiders there😂 …,Padmapuram Gardens
Nice Garden. Not an extrordinary. Can spare 2 hours for visiting all the garden.,Padmapuram Gardens
